file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,max_combo,playcount,approved_date,State
466513421488ffa1ef59993956d44989,Princess Blood,Rain,Rita,CLSW,182009,436663,235,192,4.0,9.0,9.0,7.0,4.29,1358,61903,2014-06-29 11:22:22,1
f8fd55e80358947dd49fa72f8df4f1e8,Princess Blood,Salad,Rita,CLSW,182009,436664,233,192,3.0,6.0,6.0,4.0,2.15,892,37336,2014-06-29 11:22:22,1
3b7832ecfe02dc44b0fe5b203a787459,Harlem Shake,Tur00's Rain,Baauer,pimpG,105186,279559,43,140,4.0,9.0,9.0,7.0,3.44,197,60158,2014-06-29 17:03:11,1
0e51ee91cf395d8c39843fc6001cb36f,Harlem Shake,newtoniorock8's Platter,Baauer,pimpG,105186,280269,43,140,4.0,8.0,8.0,6.0,3.08,142,83758,2014-06-29 17:03:11,1
0d664714c965611885e32690053efb09,Snow Goose,Cup,Mutsuhiko Izumi,ZiRoX,150615,371594,98,200,2.0,5.0,5.0,3.0,1.6,307,20558,2014-07-01 19:02:42,1
5ffebbeed986753fbcb10ee0695875fd,Snow Goose,Overdose,Mutsuhiko Izumi,ZiRoX,150615,371595,98,200,4.0,9.3,9.3,7.0,5.09,688,108125,2014-07-01 19:02:42,1
e99529b8a2368fd14ae63249a151c738,Snow Goose,Platter,Mutsuhiko Izumi,ZiRoX,150615,371596,98,200,4.0,8.0,8.0,6.0,3.29,560,63726,2014-07-01 19:02:42,1
02a90879d71638e43317556838d33cff,Snow Goose,Rain,Mutsuhiko Izumi,ZiRoX,150615,371597,98,200,4.0,9.0,9.0,6.5,4.31,616,70126,2014-07-01 19:02:42,1
b67c1400ee734d343f42ec2510bcf090,Snow Goose,Salad,Mutsuhiko Izumi,ZiRoX,150615,371598,98,200,3.0,6.5,6.5,4.0,2.33,383,36227,2014-07-01 19:02:42,1
f7e89068503d4fa58876dd6561c1ed61,Green Greens,Deif's Rain,Jun Ishikawa,Ylinestra44,57453,173546,82,180,4.0,9.0,9.0,7.0,4.21,502,41725,2014-07-03 20:22:25,1
693b099bd88970d9f01c1f062f321c67,daze (short ver.),Crystal's Overdose,Jin feat. MARiA from GARNiDELiA,luxoDeh,165391,443046,89,198,4.0,9.0,9.0,6.0,5.36,679,74612,2014-07-05 19:22:16,1
b135884eaf9c3b55cce51da33f7116e1,Utopiosphere,Platter,Mili,Spectator,187177,446767,117,176,3.7,7.8,7.8,6.0,3.04,523,55940,2014-07-18 14:22:21,1
88a2c06986525ab6a96991d1262fb007,Utopiosphere,Salad,Mili,Spectator,187177,446768,117,176,3.5,6.5,6.5,4.0,2.22,412,47032,2014-07-18 14:22:21,1
fab6299e0dca0afbabccc1b2c6fe3543,Utopiosphere,Ecstasia,Mili,Spectator,187177,446769,117,176,3.7,9.0,9.0,7.0,4.1,649,93657,2014-07-18 14:22:21,1
088ca241d898618858629b98f1457c14,Angel Gakuen no Ichinichi,Kurokami's Platter,Chili Tomato,-[ Asuna ]-,172967,418043,40,94,4.0,8.0,8.0,6.0,2.68,139,44363,2014-07-18 23:02:12,1
1bdebd7801e2afa737cdfc16f6833a3d,Angel Gakuen no Ichinichi,Rain,Chili Tomato,-[ Asuna ]-,172967,418044,40,94,4.0,9.0,9.0,6.0,2.95,142,32794,2014-07-18 23:02:12,1
c009de892629ce3ea909c10643b1f07a,Angel Gakuen no Ichinichi,Xinely's Cup,Chili Tomato,-[ Asuna ]-,172967,418497,39,94,3.0,5.0,5.0,3.0,1.24,103,15425,2014-07-18 23:02:12,1
0e4bd53ccea5f730b86898d0f0781660,Angel Gakuen no Ichinichi,Xinely's Salad,Chili Tomato,-[ Asuna ]-,172967,418498,39,94,3.0,7.0,7.0,5.0,1.68,114,15003,2014-07-18 23:02:12,1
de23d58d1c4879a1e742bb82f0d9868a,Encryption,Spec's Overdose,An,HelloSCV,96368,290370,111,191,4.0,9.0,9.0,5.0,4.68,630,33820,2014-07-19 11:22:14,1
3027d09647f65186787791fe5d570488,WOBBLE IMPACT,Spec's Overdose,Sota Fujimori,Priti,166337,419083,115,190,4.0,9.0,9.0,6.0,4.84,947,52044,2014-07-22 11:02:13,1
fdef8197cbd89e449db86ae31ef18757,Monster (DotEXE Remix),ursa's OverdoZe,Meg & Dia,nold_1702,157896,393174,122,140,4.0,9.0,9.0,7.0,4.71,704,59130,2014-07-24 22:02:32,1
75138429ab02cd1f3a8a12ac4e1ab2aa,Monster (DotEXE Remix),m1ng's Rain,Meg & Dia,nold_1702,157896,394261,122,140,4.0,9.0,9.0,7.0,3.56,538,69438,2014-07-24 22:02:32,1
60fd666157916effb3d49ee44cb8e787,Niji no Kakera,m1ng's Rain,Kon Natsumi,mintong89,164528,404829,87,132,4.0,9.0,9.0,7.0,3.31,333,25228,2014-08-01 10:02:13,1
cb47618b88999b3c9140655cf2d41b39,Waltz of the Boos,Sey's Platter,Mahito Yokota,Nwolf,160313,407534,78,124,4.0,8.0,8.0,6.0,3.13,228,17067,2014-08-07 16:42:17,1
873c98b3372ed97282415cdbcfeb24ec,Waltz of the Boos,Sey's Salad,Mahito Yokota,Nwolf,160313,407615,76,124,3.0,6.0,6.0,4.0,2.02,158,10277,2014-08-07 16:42:17,1
d8c602d1e14aed2f381c2a50f231379e,Waltz of the Boos,m1ng's Cup,Mahito Yokota,Nwolf,160313,407920,76,124,2.0,5.0,5.0,3.0,1.12,145,9229,2014-08-07 16:42:17,1
62c0f624e1673e5b7939a43ed9467f97,SPiCa x Melt,Deif's Rain,Toku-P ft. ryo,Krisom,15066,151166,205,164,4.0,9.0,9.0,7.0,4.19,831,11426,2014-08-24 06:02:49,1
b2a46db95e0b81aa1a4588142f35d5af,the MOON is a harsh mistress,Cup,Agematsu Noriyasu,Kurokami,134796,337929,90,105,3.0,5.0,5.0,3.0,1.55,212,12931,2014-08-24 12:22:29,1
9382eeb25a59d12e1c1a557d9f4b9809,the MOON is a harsh mistress,Platter,Agematsu Noriyasu,Kurokami,134796,337930,90,105,3.5,8.0,8.0,6.0,2.67,273,21327,2014-08-24 12:22:29,1
8f49f467f5a03cacf7976530808b4573,the MOON is a harsh mistress,Rain,Agematsu Noriyasu,Kurokami,134796,337931,90,105,4.0,9.0,9.0,7.0,3.48,298,29585,2014-08-24 12:22:29,1
70f956182a9b572f417a3fd4f609b98d,the MOON is a harsh mistress,Salad,Agematsu Noriyasu,Kurokami,134796,337932,90,105,3.0,6.5,6.5,4.5,1.93,247,12046,2014-08-24 12:22:29,1
07994a9f678f99dfe85a0ac397c53ab5,Yoiyami Hanabi,Twilight,Hatsuki Yura,Spectator,192079,456933,299,115,3.7,9.2,9.2,5.6,5.46,1848,246364,2014-09-01 22:22:26,1
9e41cef7377049a7ce5a8d0cdab6df6c,Fairy Dance,ursa's Rain,a_hisa,Priti,151219,377293,180,110,4.0,8.3,8.3,7.0,4.01,836,16685,2014-09-05 10:22:13,1
0bf8a03d531f64dce426e0e5681769fe,Unconditionally,Stefan's Cup,Katy Perry,Sey,162335,396033,97,129,2.0,5.0,5.0,3.0,1.37,208,48947,2014-09-08 09:42:16,1
fd714180e686804a7e9db3b4a060f179,Unconditionally,Platter,Katy Perry,Sey,162335,396035,98,129,4.0,8.0,8.0,6.0,2.63,288,26062,2014-09-08 09:42:16,1
ec1718c948eb9d080ff5ba94df3c2360,Unconditionally,Salad,Katy Perry,Sey,162335,396036,97,129,3.0,6.5,6.5,4.0,1.89,249,23883,2014-09-08 09:42:16,1
d50a967013335104294d405320137874,Bloody Purity,ZiRoX's Platter,eyemedia,Riari,147584,398554,103,155,4.0,8.0,8.3,6.0,3.25,398,66129,2014-09-24 15:42:16,1
8450f020c0bdf53e39a8b270c0884d46,Bloody Purity,Asuna's Salad,eyemedia,Riari,147584,398558,103,155,3.0,6.0,6.0,5.0,2.07,315,36310,2014-09-24 15:42:16,1
a49e41d9516a697d22e282d6914a61a4,Bloody Purity,Rain,eyemedia,Riari,147584,497678,103,155,4.0,9.0,9.0,7.0,3.89,462,48851,2014-09-24 15:42:16,1
76d34d24fd10a8517a628e993da4eb29,Bloody Purity,Cup,eyemedia,Riari,147584,499016,103,155,3.0,6.0,6.0,4.0,1.67,262,35793,2014-09-24 15:42:16,1
447366097d2b69d9c0f95f40b8e63402,silver temple,Cup,Eguchi Takahiro,Sey,166828,405441,129,180,2.0,5.0,5.0,3.0,1.81,387,14394,2014-09-25 14:22:49,1
8ac7779f0765df9fcbe13921a030e4fd,silver temple,Danio's Overdose,Eguchi Takahiro,Sey,166828,405442,129,180,4.0,9.0,9.0,8.0,4.37,749,23698,2014-09-25 14:22:49,1
ae45619a088133a65ead23210011f32e,silver temple,m1ng's Salad,Eguchi Takahiro,Sey,166828,405443,129,180,3.0,6.0,6.0,4.0,1.94,457,12662,2014-09-25 14:22:49,1
735739a8c60f925db0069111f014dee1,silver temple,Rain,Eguchi Takahiro,Sey,166828,405444,129,180,4.0,9.0,9.0,7.0,3.7,694,28776,2014-09-25 14:22:49,1
7d2b90dee0fb86324ea7f927ed5cef1a,silver temple,ZiRoX's Platter,Eguchi Takahiro,Sey,166828,405445,129,180,4.0,8.0,8.0,6.0,3.07,553,32807,2014-09-25 14:22:49,1
8bf8f4cb9d856b2ecae4eb95cdd212c7,Oracion(TV-Size),Cup,Kayano Ai,Serena-,170658,413084,88,166,3.0,5.0,5.0,3.5,1.79,278,36119,2014-09-28 10:02:51,1
858d2c4e0e68243202492b95f2741d1a,Oracion(TV-Size),Platter,Kayano Ai,Serena-,170658,413085,88,166,4.0,8.0,8.0,6.0,3.29,338,77161,2014-09-28 10:02:51,1
a5274edf00323e10d8af3950032ca49b,Oracion(TV-Size),Salad,Kayano Ai,Serena-,170658,413086,88,166,3.0,6.5,6.5,4.7,2.22,285,36617,2014-09-28 10:02:51,1
73bc1e65d097c3f6f593a22430cce4ef,Oracion(TV-Size),Crystal's Rain,Kayano Ai,Serena-,170658,458103,88,166,4.0,9.0,9.0,6.0,4.19,452,107015,2014-09-28 10:02:51,1
dad5aa3e50afaad2fcd87be2a5aa9bab,Snow halation (TV Size),Collab Rain,u's,Xinely,183161,439356,150,173,4.0,9.0,9.0,6.0,4.1,623,21907,2014-09-29 23:22:12,1
1956e79722f91948e7c0b318e20084f3,Snow halation (TV Size),Vhy's Platter,u's,Xinely,183161,443830,150,173,4.0,8.0,8.0,5.0,3.35,555,33195,2014-09-29 23:22:12,1
178c7302baad5a5a8d441f6a468550ac,Soushou Innocence,Rain,Uchida Maaya,newtoniorock8,191384,455614,87,205,4.0,9.0,9.0,6.0,4.61,552,33873,2014-10-04 01:00:38,1
a27b7f7ede7084f5097eb90af7a02783,Soushou Innocence,Cup,Uchida Maaya,newtoniorock8,191384,469970,87,205,2.0,5.0,5.0,3.0,1.89,249,45066,2014-10-04 01:00:38,1
961a09de762c552b1af0e5bc1b0461c6,Soushou Innocence,Q-H's Platter,Uchida Maaya,newtoniorock8,191384,469971,87,205,4.0,8.0,8.0,5.0,3.55,455,42328,2014-10-04 01:00:38,1
369c1886ea9beced52944277db406872,Soushou Innocence,ZiRoX's Salad,Uchida Maaya,newtoniorock8,191384,472795,87,205,3.0,6.5,6.5,4.0,2.37,362,34936,2014-10-04 01:00:38,1
6d87dd1a3f1ac507fbf730190b25ad9d,Area184,Cup184,Persona,alienflybot,160955,393050,120,184,2.0,5.0,5.0,3.0,1.57,321,16695,2014-10-13 08:00:38,1
c400b0e155af5982fd4c2d28a31c3819,Area184,Rain184,Persona,alienflybot,160955,393051,120,184,4.0,9.0,9.0,6.0,4.1,641,42408,2014-10-13 08:00:38,1
158e6a0f1628321f0e9f865c53af2fd5,Area184,Salad184,Persona,alienflybot,160955,393052,120,184,3.0,6.5,6.5,4.0,2.18,407,16506,2014-10-13 08:00:38,1
a6e26972b614629531f4eb8eb44c6e69,Area184,Platter184,Persona,alienflybot,160955,395570,120,184,4.0,8.0,8.0,5.0,3.42,481,34793,2014-10-13 08:00:38,1
aae515e7a724e6080c03c063743a5598,REANIMATE,Spec's Overdose,Warak,Amamiya Yuko,209103,504460,150,174,4.0,9.3,9.3,6.7,4.75,1101,194200,2014-10-13 16:40:53,1
7795cd8d80a1bd0c3105ce95e574619c,Goldrop,Spec's Rain,FELT,Lust,204927,506395,210,146,3.5,8.8,8.8,6.0,3.77,808,75251,2014-10-16 01:00:31,1
1cf6bb0bd81cfef5e1f597f31279c15e,L,Ascension,ICE,Deif,196230,465454,447,152,4.0,9.0,9.0,6.5,4.87,2987,47864,2014-10-26 23:20:39,1
7ad71a02ad9c7216905e607c29f87e0f,Alle meine Entchen,Sey's Duck,Unknown Artist,Desperate-kun,220246,515582,36,77,2.5,5.0,5.0,3.0,1.35,70,36052,2014-10-27 16:40:48,1
ca32a3e2aafc5eb45c53a74ec005341a,Find the blue (Short Ver),Rain!-ing Delusions,Itou Kanako,Kurokami,46843,315670,115,170,4.0,9.0,9.0,7.0,4.52,648,13423,2014-11-02 01:00:41,1
98a26ef51f2331e4c6f0da6ce303b79d,Unhappy Refrain,refRain,wowaka,CLSW,155930,422238,223,205,4.0,9.2,9.2,6.5,4.71,1418,35070,2014-11-09 12:28:49,1
c30b2321c6c81ada179f81428aff99fd,Unhappy Refrain,Salad,wowaka,CLSW,155930,422535,223,205,3.5,6.8,6.8,3.5,2.26,986,43180,2014-11-09 12:28:49,1
a067372d158d00cc2d83ef69110e9110,Unhappy Refrain,Serena's Platter,wowaka,CLSW,155930,435505,223,205,4.0,8.0,8.0,5.0,3.37,1130,31134,2014-11-09 12:28:49,1
bb6f029543c3ebdbbab02f5943aa1531,Starlight Disco,Cup,loos feat. Meramipop,ursa,183375,530440,79,128,2.5,5.0,5.0,3.0,1.81,245,20481,2014-11-10 11:00:48,1
bf0c03e064be1629d9502d1b67987b47,Starlight Disco,OverdoZe,loos feat. Meramipop,ursa,183375,530441,79,128,4.0,9.0,9.0,7.0,4.37,386,64975,2014-11-10 11:00:48,1
60461d6b693966ff5d84b74c4830516d,Starlight Disco,Platter,loos feat. Meramipop,ursa,183375,530442,79,128,4.0,8.0,8.0,5.0,2.9,304,43951,2014-11-10 11:00:48,1
1936e233116caba581b6d9090f1c3c38,Starlight Disco,Rain,loos feat. Meramipop,ursa,183375,530443,79,128,4.0,9.0,9.0,6.0,3.67,351,77032,2014-11-10 11:00:48,1
b32bff311342ea388f8e37e60dfab8a9,Starlight Disco,Salad,loos feat. Meramipop,ursa,183375,530444,79,128,3.0,6.5,6.5,4.0,2.08,283,20714,2014-11-10 11:00:48,1
c86755bf4d71d6ab95cf00fe847d4bdb,Starlight Disco,Spec's Deluge,loos feat. Meramipop,ursa,183375,530445,79,128,4.0,9.3,9.3,7.4,4.62,412,69305,2014-11-10 11:00:48,1
ca5ac21de86d998b12d151f86326b71b,aLIEz (TV size),Platter,SawanoHiroyuki[nZk]:mizuki,Kurokami,214097,503088,88,198,4.0,8.0,8.0,5.5,3.15,487,69294,2014-11-10 18:01:11,1
b34d2891a05806371ab4f967ca0c490e,aLIEz (TV size),Rain,SawanoHiroyuki[nZk]:mizuki,Kurokami,214097,503089,88,198,4.0,9.0,9.0,6.5,3.81,524,58737,2014-11-10 18:01:11,1
2af4a7322b4201db46c88bac16d86e1c,aLIEz (TV size),Xinely's Salad,SawanoHiroyuki[nZk]:mizuki,Kurokami,214097,503090,88,198,3.5,7.0,7.0,4.5,2.33,440,40859,2014-11-10 18:01:11,1
7b799fb8d2e6af4524045e5a053b2b13,aLIEz (TV size),NTR8's Cup,SawanoHiroyuki[nZk]:mizuki,Kurokami,214097,510873,88,198,3.0,6.0,6.0,3.5,1.79,373,36398,2014-11-10 18:01:11,1
0b54ca507337a9becab0d1ba48e783a7,KUNG-FU MAMA,sauci's Overdose,seiya-murai feat. ALT,Irreversible,207462,513574,103,150,4.0,9.0,9.0,7.0,4.29,567,28191,2014-12-18 19:21:53,1
c2f45e149194a67b31afbb69c019edd1,Towa yori Towa ni,Eternity,marina,CLSW,233376,541677,322,200,4.0,9.2,9.2,6.5,5.58,2239,187187,2014-12-20 11:22:09,1
3ce5504cd141d0abb8d6b6a1886900b8,Romeo and Cinderella,Kurokami's Rain,doriko,Accel World,92179,341583,276,170,4.0,9.0,9.0,7.0,4.57,1579,17767,2014-12-24 05:21:39,1
cd9b327cfb1eb0c0d61d925214838ea4,Dango Daikazoku -TV animation Ver.-,Salad,Chata,Pappy,214978,514151,86,100,3.0,6.0,6.0,4.0,2.08,199,30020,2014-12-24 17:21:28,1
b1ec987aa557aa9cc4e14b5a2d63336a,Dango Daikazoku -TV animation Ver.-,Cup,Chata,Pappy,214978,514155,86,100,2.5,5.0,5.0,3.0,1.2,189,34575,2014-12-24 17:21:28,1
a60f44bdd21481b5f60457e0fe8d7fbb,Dango Daikazoku -TV animation Ver.-,Platter,Chata,Pappy,214978,533077,86,100,3.5,7.0,7.0,5.0,2.43,225,54510,2014-12-24 17:21:28,1
86080fc0096a6baa97d0dcea660cfb35,Tsuki ni Murakumo Hana ni Kaze (PV ver.),Rain,senya,Vhy,158128,390102,97,160,4.0,9.0,9.0,6.0,4.1,479,72385,2014-12-29 08:21:35,1
34369d3fa6a16c02affb974363a01137,Tsuki ni Murakumo Hana ni Kaze (PV ver.),Xinely's Overdose,senya,Vhy,158128,390883,97,160,4.0,9.0,9.0,7.0,5.14,564,104268,2014-12-29 08:21:35,1
7f9dd63ec7ff10d88be591fbd2a88c3a,White Snow,Sey's Platter,Mahito Yokota,Nwolf,221167,546899,74,138,4.0,8.0,8.0,6.0,2.46,234,20763,2014-12-29 11:02:15,1
53a71ffdf32b3027e3d095a77d1964c2,White Snow,Sey's Salad,Mahito Yokota,Nwolf,221167,546900,73,138,3.0,6.0,6.0,4.0,1.94,196,10486,2014-12-29 11:02:15,1
963620b41012624bd4075941bef3723c,White Snow,m1ng's Cup,Mahito Yokota,Nwolf,221167,548013,71,138,2.0,5.0,5.0,3.0,1.35,170,7213,2014-12-29 11:02:15,1
e041d10e9efb5b485e0f27fd49cfcc9a,Knowing short ver.,Irre's Cup,Marika,Konei,146780,363634,91,140,3.0,5.0,5.0,3.0,1.26,197,9125,2015-01-21 11:40:53,1
ed59d94efa29bacda7983c4b8261240a,Knowing short ver.,Platter,Marika,Konei,146780,363635,91,140,4.0,7.0,7.0,5.0,2.75,358,20967,2015-01-21 11:40:53,1
4fc62d5442ef3a4b481d2c33993c2ecd,Knowing short ver.,Rain,Marika,Konei,146780,572867,91,140,4.0,8.0,8.0,6.0,3.68,407,24836,2015-01-21 11:40:53,1
b82c9270ee839aed4e7428d75b329298,Knowing short ver.,Salad,Marika,Konei,146780,572868,91,140,3.0,6.0,6.0,4.0,2.05,267,11227,2015-01-21 11:40:53,1
7255c4a7985ca614e1de163c01305a3a,Kakushigoto,Xinely's Overdose,Sharlo & yealina,Sharlo,208095,520136,235,200,4.0,9.3,9.3,6.2,5.07,1768,68783,2015-01-21 19:01:08,1
5a31b1ddbcc7c0350d037957ed026d45,pupa,Platter,Kido Ibuki & Yamazaki Erii,-[ Asuna ]-,192208,457223,29,240,4.0,8.0,8.0,6.0,3.25,152,99465,2015-01-22 11:40:52,1
eb27689b52df00f09e362380190be9c3,pupa,Salad,Kido Ibuki & Yamazaki Erii,-[ Asuna ]-,192208,457372,30,240,3.0,6.0,6.0,5.0,2.31,99,47729,2015-01-22 11:40:52,1
a2dcb58367f174e17ae1c986e709ca57,pupa,Cup,Kido Ibuki & Yamazaki Erii,-[ Asuna ]-,192208,457794,30,240,3.0,5.0,5.0,3.0,1.52,80,32157,2015-01-22 11:40:52,1
e60d3c81d1c58cf0f90a5006a80a9dd2,pupa,Serena's Overdose,Kido Ibuki & Yamazaki Erii,-[ Asuna ]-,192208,459598,29,240,4.3,9.2,9.2,7.0,4.72,171,74791,2015-01-22 11:40:52,1
6d5f61123d2724cd4f37d1b93a5cb347,pupa,Rain,Kido Ibuki & Yamazaki Erii,-[ Asuna ]-,192208,460878,29,240,4.0,9.0,9.0,7.0,4.03,167,145843,2015-01-22 11:40:52,1
2365fb28a453734552b88a5d918379d1,Endless Tears feat. Nakamura Maiko,Tears,CLIFF EDGE,CLSW,197689,468824,256,99,4.0,9.0,9.0,6.0,4.72,1623,114859,2015-02-02 05:01:04,1
d2dba8dd4711d837e4af149ad7e4a4ad,Endless Tears feat. Nakamura Maiko,Platter,CLIFF EDGE,CLSW,197689,485404,256,99,3.5,8.0,8.0,5.0,3.58,1355,82219,2015-02-02 05:01:04,1
9e2260a1483bd6be9eec11df1fbebe46,Endless Tears feat. Nakamura Maiko,Salad,CLIFF EDGE,CLSW,197689,490088,256,99,3.0,7.0,7.0,4.0,2.37,1017,81496,2015-02-02 05:01:04,1
8012f675f91a0d57fbd7f97ef2a972e4,18sai,Platter,Goose house,mingmichael,242856,560407,257,128,4.0,7.5,7.5,6.0,2.72,781,19938,2015-02-08 11:01:17,1
88f838f57cd0cb07c3c62d8d625792e9,18sai,Rain,Goose house,mingmichael,242856,560408,257,128,4.0,8.6,8.6,7.0,3.65,944,22617,2015-02-08 11:01:17,1
46a78e145fa0c91d15c1c2e991644a73,18sai,Salad,Goose house,mingmichael,242856,600451,257,128,3.0,6.5,6.5,5.0,2.09,654,15824,2015-02-08 11:01:17,1
0c5cda85a624528ef67dcd6e6b128594,grilletto (TV Size Ver.),Rain,GARNiDELiA,Karia,208165,505574,89,191,4.0,9.0,9.0,6.0,4.26,531,39416,2015-02-15 16:21:31,1
55ffb692e1a592125ad705d4958ceee8,Rise Like A Phoenix,Sey's Platter,Conchita Wurst,-Bakari-,174240,423201,104,82,4.0,8.0,8.0,6.0,2.73,279,12861,2015-02-17 16:06:52,1
74f9c5e7d1824a0e21d33ace40a87353,Genryuu Kaiko,Distorted Scythe,Halozy,CLSW,253969,582801,302,173,4.0,9.3,9.3,5.0,6.09,2805,628301,2015-02-24 11:00:14,1
756fe354740c733ab59e4f465a631c63,Esta saliendo el sol,Rain,Intoxicados,Manuxz,93205,283299,183,123,4.0,9.0,9.0,7.0,3.74,723,6484,2015-02-25 03:20:14,1
e5d949c3608cad2264ec3fa9350b76fa,Renatus,Platter,Soleily,Multiple Creators,241526,557810,228,182,3.5,8.0,8.0,5.0,3.56,1295,253044,2015-02-25 17:20:15,1
5600c20fa651f491b80d00cc7fa7304c,Renatus,Rain,Soleily,Multiple Creators,241526,557811,228,182,4.0,9.0,9.0,6.0,4.65,1566,120865,2015-02-25 17:20:15,1
92bf2f23357a5db3c718a74d58f78ada,Renatus,Salad,Soleily,Multiple Creators,241526,557812,228,182,3.0,7.0,7.0,4.0,2.64,987,1143499,2015-02-25 17:20:15,1
3797cb645e74179eb6b133f1d0b6eeb4,Prismic,Rain,AiRI,Kowaii_ne,247745,570205,90,160,4.0,9.0,9.0,6.0,4.05,452,56610,2015-03-04 16:20:14,1
5bb0598aea6c31ab3efc78d047f2b95d,Prismic,MBomb's Platter,AiRI,Kowaii_ne,247745,580609,90,160,3.5,8.0,8.0,5.0,3.17,415,31705,2015-03-04 16:20:14,1
f1d439218fa0576aab83f2f17bfbbc98,Prismic,Riari's Salad,AiRI,Kowaii_ne,247745,581533,90,160,3.0,7.0,7.0,4.0,2.25,400,15053,2015-03-04 16:20:14,1
81fd031a38d21c9df15bed5fae808887,KiRa-KiRa Sensation! (TV Size),Kurokami's Rain,u's,eINess,204428,493916,113,195,4.0,9.0,9.0,6.0,4.04,612,26639,2015-03-05 11:00:14,1
27ca844f18d76c13bc4c5dc26be5b815,Holy Night,Platter,Kugimiya Rie & Kitamura Eri,Kurokami,227585,530224,175,110,3.5,7.7,7.7,5.5,2.82,648,18679,2015-03-06 16:40:14,1
e2fa0be3a4c7028759fbaa98eb919996,Holy Night,Xinely's Rain,Kugimiya Rie & Kitamura Eri,Kurokami,227585,530355,175,110,4.0,8.7,8.7,6.5,3.78,824,18116,2015-03-06 16:40:14,1
dd54a7638634507f2307bdb9e7516b70,Holy Night,Bodom's Cup,Kugimiya Rie & Kitamura Eri,Kurokami,227585,539336,175,110,2.5,5.7,5.7,3.5,1.43,482,10256,2015-03-06 16:40:14,1
7dc338c106766231babdd703804d41f7,Holy Night,Gen's Salad,Kugimiya Rie & Kitamura Eri,Kurokami,227585,539834,175,110,3.0,6.7,6.7,4.5,2.0,545,10200,2015-03-06 16:40:14,1
b8664ff64a196ed181cfa62cda4c2656,Tekken Tag Tournament Piano Intro -Massive Mix-,Platter,Akitaka Tohyama,Sey,213656,502225,101,140,3.5,8.0,8.0,6.0,2.83,362,19834,2015-03-15 20:40:15,1
ea4af9ea513f5f941c6107a36c47af1d,Tekken Tag Tournament Piano Intro -Massive Mix-,Rain,Akitaka Tohyama,Sey,213656,502226,101,140,4.0,9.0,9.0,7.0,3.82,453,22171,2015-03-15 20:40:15,1
a145c9f43701712cd625ba3d58bf4adb,Tekken Tag Tournament Piano Intro -Massive Mix-,Salad,Akitaka Tohyama,Sey,213656,502227,101,140,3.0,7.0,7.0,5.0,2.02,262,15246,2015-03-15 20:40:15,1
fa78afb305fcb17ccad4e84fdafc4434,GENESIS (TV size),Platter,Aoi Eir,Xinely,289391,652369,88,130,3.6,8.0,8.0,5.0,2.92,340,38635,2015-03-26 16:20:15,1
6594074a7667048958405b9b6a76f9bd,GENESIS (TV size),Rain,Aoi Eir,Xinely,289391,652370,88,130,4.0,9.0,9.0,6.0,3.58,416,44590,2015-03-26 16:20:15,1
bd0c29bf5176a9a98fe98a0331523fd3,GENESIS (TV size),Salad,Aoi Eir,Xinely,289391,652371,88,130,3.0,6.5,6.5,4.0,2.18,260,27036,2015-03-26 16:20:15,1
6fc95d0b943e9543c0d0758902ad6666,Eien Friends,Friends,Printemps,Spectator,275673,625377,312,156,4.0,9.0,9.0,6.0,4.41,1690,43584,2015-04-01 15:00:16,1
01c0a3f5026b216e6063247578f0976a,Tu ets el meu cor encantat,Manuxz's Platter,Toni Ten,Hanjamon,231024,554120,103,134,3.5,8.0,8.0,6.0,3.03,374,12415,2015-04-07 01:20:14,1
4d2f04c3d031bba1d34c113d9bd1c480,Tu ets el meu cor encantat,Manuxz's Rain,Toni Ten,Hanjamon,231024,554121,103,134,4.0,9.0,9.0,7.0,3.53,496,8256,2015-04-07 01:20:14,1
560e4046a160fdc09a9f710b2e67555a,Shuumatsu no Sugoshikata yori,Cup,Nekono Comet,- Magic Bomb -,301965,676934,101,75,3.0,5.0,5.0,3.0,1.24,185,8513,2015-05-18 23:00:14,1
f42481381fa56ebf01600e5b9d43654f,Shuumatsu no Sugoshikata yori,Platter,Nekono Comet,- Magic Bomb -,301965,676935,101,75,4.0,7.0,7.0,5.0,2.23,248,15807,2015-05-18 23:00:14,1
384cc4ab06620d05927abd34ca08195f,Shuumatsu no Sugoshikata yori,Salad,Nekono Comet,- Magic Bomb -,301965,676936,101,75,3.5,6.0,6.0,4.0,1.73,195,8086,2015-05-18 23:00:14,1
b136b3706f5ab2d6a809f794d91666d2,Wiosna,MBomb's Salad,NicolArmarfi,Krfawy,285397,667498,69,80,4.0,6.5,6.5,5.0,1.88,145,28688,2015-05-19 20:20:14,1
637f9d9578b72d094b315e2b6bef15b0,U.N. Owen Was Yee?,Cup,JerryTerry,Zak,263191,600353,35,155,2.5,5.0,5.0,3.0,1.57,102,82649,2015-05-21 04:20:14,1
c580f69996980ff5ccc1300bc541a834,U.N. Owen Was Yee?,Minky's Overdose,JerryTerry,Zak,263191,600355,35,155,4.0,9.2,9.2,7.0,4.49,212,101783,2015-05-21 04:20:14,1
821e8f731b00b102cf22b9f53eef8c2a,U.N. Owen Was Yee?,Platter,JerryTerry,Zak,263191,600357,35,155,3.7,8.0,8.0,5.0,2.84,120,90823,2015-05-21 04:20:14,1
